1	0	2011-06-07.09:00:01	16	252	21
0	0	2011-06-07.09:00:06	14	251	23
0	0	2011-06-07.09:00:11	13	250	22
1	0	2011-06-07.09:00:15	12	247	22
0	0	2011-06-07.09:00:20	11	247	22
0	0	2011-06-07.09:00:24	10	243	22
0	0	2011-06-07.09:00:29	9	243	22
0	0	2011-06-07.09:00:33	9	243	22
1	1	2011-06-07.09:00:38	8	243	22
1	1	2011-06-07.09:00:43	7	243	22
2	1	2011-06-07.09:00:47	7	241	22
1	0	2011-06-07.09:00:52	7	241	22
0	0	2011-06-07.09:00:57	6	240	22
1	0	2011-06-07.09:01:01	6	250	22
1	0	2011-06-07.09:01:06	5	250	22
1	0	2011-06-07.09:01:10	5	251	28
0	0	2011-06-07.09:01:15	4	249	26
0	0	2011-06-07.09:01:19	4	247	26
0	0	2011-06-07.09:01:24	4	245	26
0	0	2011-06-07.09:01:29	3	245	26
0	0	2011-06-07.09:01:33	3	245	26
0	0	2011-06-07.09:01:38	3	245	26
0	0	2011-06-07.09:01:42	3	244	26
0	0	2011-06-07.09:01:47	2	242	26
0	0	2011-06-07.09:01:51	2	243	28
0	0	2011-06-07.09:01:56	2	242	28
0	0	2011-06-07.09:02:01	2	242	28
2	1	2011-06-07.09:02:05	2	251	29
1	0	2011-06-07.09:02:10	2	244	29
1	0	2011-06-07.09:02:14	1	244	29
1	0	2011-06-07.09:02:19	1	244	30
0	0	2011-06-07.09:02:23	1	242	30
0	0	2011-06-07.09:02:28	1	241	30
1	0	2011-06-07.09:02:33	1	242	31
0	0	2011-06-07.09:02:37	1	241	30
0	0	2011-06-07.09:02:42	1	241	30
0	0	2011-06-07.09:02:46	1	239	30
0	0	2011-06-07.09:02:51	1	239	30
0	0	2011-06-07.09:02:55	1	239	30
0	0	2011-06-07.09:03:00	0	239	30
1	0	2011-06-07.09:03:05	0	247	30
0	0	2011-06-07.09:03:09	0	243	30
0	0	2011-06-07.09:03:14	0	243	30
0	0	2011-06-07.09:03:18	0	243	30
0	0	2011-06-07.09:03:23	8	241	30
0	0	2011-06-07.09:03:27	8	241	30
1	0	2011-06-07.09:03:32	32	241	30
1	0	2011-06-07.09:03:37	45	241	30
0	0	2011-06-07.09:03:41	41	241	30
0	0	2011-06-07.09:03:46	38	239	30
0	0	2011-06-07.09:03:51	35	239	30
0	0	2011-06-07.09:03:55	32	240	33
0	0	2011-06-07.09:04:00	30	240	32
1	0	2011-06-07.09:04:04	27	247	32
0	0	2011-06-07.09:04:09	25	244	36
0	0	2011-06-07.09:04:14	23	243	34
0	0	2011-06-07.09:04:18	21	243	34
0	0	2011-06-07.09:04:23	19	241	34
0	0	2011-06-07.09:04:27	19	241	34
0	0	2011-06-07.09:04:32	18	241	34
0	0	2011-06-07.09:04:36	16	241	34
0	0	2011-06-07.09:04:41	15	241	34
0	0	2011-06-07.09:04:46	14	239	34
0	0	2011-06-07.09:04:50	13	239	34
1	0	2011-06-07.09:04:55	12	239	34
1	0	2011-06-07.09:04:59	11	239	34
1	0	2011-06-07.09:05:04	10	247	34
0	0	2011-06-07.09:05:08	9	243	34
0	0	2011-06-07.09:05:13	8	243	34
1	0	2011-06-07.09:05:18	8	244	35
0	0	2011-06-07.09:05:22	8	242	35
0	0	2011-06-07.09:05:27	7	242	35
0	0	2011-06-07.09:05:31	6	241	34
0	0	2011-06-07.09:05:36	14	241	34
1	0	2011-06-07.09:05:41	13	242	35
0	0	2011-06-07.09:05:45	12	240	35
0	0	2011-06-07.09:05:50	27	240	35
0	0	2011-06-07.09:05:54	25	240	35
0	0	2011-06-07.09:05:59	23	240	35
1	0	2011-06-07.09:06:03	21	248	35
0	0	2011-06-07.09:06:08	19	244	35
1	0	2011-06-07.09:06:13	17	244	35
2	1	2011-06-07.09:06:17	17	244	35
1	0	2011-06-07.09:06:22	24	242	35
0	0	2011-06-07.09:06:26	38	242	35
0	0	2011-06-07.09:06:31	43	241	35
0	0	2011-06-07.09:06:35	40	241	35
0	0	2011-06-07.09:06:40	36	241	35
0	0	2011-06-07.09:06:45	33	241	35
1	0	2011-06-07.09:06:49	39	240	36
0	0	2011-06-07.09:06:54	36	240	36
