0	0	2011-05-18.09:00:02	1	232	1
0	0	2011-05-18.09:00:06	1	232	1
0	0	2011-05-18.09:00:10	1	228	1
0	0	2011-05-18.09:00:14	1	228	1
0	0	2011-05-18.09:00:18	1	228	1
0	0	2011-05-18.09:00:22	1	228	1
0	0	2011-05-18.09:00:26	1	228	1
0	0	2011-05-18.09:00:30	0	228	1
0	0	2011-05-18.09:00:34	0	228	1
0	0	2011-05-18.09:00:38	0	228	1
0	0	2011-05-18.09:00:42	0	228	1
0	0	2011-05-18.09:00:46	0	226	1
0	0	2011-05-18.09:00:50	0	226	1
0	0	2011-05-18.09:00:54	0	226	1
0	0	2011-05-18.09:00:58	0	226	1
0	0	2011-05-18.09:01:02	0	232	1
0	0	2011-05-18.09:01:07	0	230	1
0	0	2011-05-18.09:01:11	0	228	1
0	0	2011-05-18.09:01:15	0	228	1
0	0	2011-05-18.09:01:19	0	228	1
0	0	2011-05-18.09:01:23	0	228	1
0	0	2011-05-18.09:01:27	0	228	1
0	0	2011-05-18.09:01:31	0	228	1
0	0	2011-05-18.09:01:35	0	228	1
0	0	2011-05-18.09:01:39	0	228	1
0	0	2011-05-18.09:01:43	0	228	1
0	0	2011-05-18.09:01:47	0	226	1
0	0	2011-05-18.09:01:51	0	226	1
0	0	2011-05-18.09:01:55	0	226	1
0	0	2011-05-18.09:01:59	0	226	1
0	0	2011-05-18.09:02:03	0	232	1
0	0	2011-05-18.09:02:07	0	228	1
0	0	2011-05-18.09:02:11	8	228	1
0	0	2011-05-18.09:02:15	7	228	1
0	0	2011-05-18.09:02:19	7	228	1
0	0	2011-05-18.09:02:23	7	228	1
0	0	2011-05-18.09:02:28	6	228	1
0	0	2011-05-18.09:02:32	6	228	1
0	0	2011-05-18.09:02:36	5	228	1
0	0	2011-05-18.09:02:40	5	228	1
0	0	2011-05-18.09:02:44	12	228	1
0	0	2011-05-18.09:02:48	12	226	1
0	0	2011-05-18.09:02:52	11	226	1
0	0	2011-05-18.09:02:56	10	226	1
0	0	2011-05-18.09:03:00	10	226	1
0	0	2011-05-18.09:03:04	9	232	1
0	0	2011-05-18.09:03:08	9	228	1
0	0	2011-05-18.09:03:12	8	228	1
0	0	2011-05-18.09:03:16	7	228	1
0	0	2011-05-18.09:03:20	7	228	1
0	0	2011-05-18.09:03:24	6	228	1
0	0	2011-05-18.09:03:29	6	228	1
0	0	2011-05-18.09:03:33	6	228	1
